2025-07-31 19:28:32.329255	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&files.file_type=bed+narrowPeak&biosample_ontology.classification=tissue&assay_title=DNase-seq&biosample_ontology.term_name=heart&biosample_ontology.term_name=kidney&biosample_ontology.term_name=adrenal+gland&biosample_ontology.term_name=lung&biosample_ontology.term_name=liver&biosample_ontology.term_name=thymus&biosample_ontology.term_name=cerebellum&biosample_ontology.term_name=stomach&biosample_ontology.term_name=spleen&biosample_ontology.term_name=brain&biosample_ontology.term_name=large+intestine&biosample_ontology.term_name=ovary&biosample_ontology.term_name=frontal+cortex&biosample_ontology.term_name=urinary+bladder&biosample_ontology.term_name=retina&biosample_ontology.term_name=testis&biosample_ontology.term_name=limb&biosample_ontology.term_name=midbrain&biosample_ontology.term_name=embryonic+facial+prominence&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR428XAX/	ENCSR428XAX	DNase-seq	DNase-seq	tissue				Homo sapiens ovary tissue female embryo	ovary	SCREEN-GRCh38:ovary_female_embryo,GEO:GSM1027306		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF096FIX/,/files/ENCFF896SNQ/,/files/ENCFF342PZX/,/files/ENCFF986ZSA/,/files/ENCFF654KLB/,/files/ENCFF908VMP/,/files/ENCFF451NYW/,/files/ENCFF498QOJ/,/files/ENCFF185SDD/,/files/ENCFF604QRT/,/files/ENCFF979HOG/,/files/ENCFF659QQK/,/files/ENCFF308KQM/,/files/ENCFF459ZFY/,/files/ENCFF529ADG/,/files/ENCFF110TRZ/,/files/ENCFF957XDI/,/files/ENCFF839AVM/,/files/ENCFF960YSU/,/files/ENCFF695KOE/,/files/ENCFF631UDF/,/files/ENCFF916EFR/,/files/ENCFF188QGF/,/files/ENCFF187AMW/,/files/ENCFF151NWN/,/files/ENCFF190AUQ/,/files/ENCFF484AQY/,/files/ENCFF342TOK/,/files/ENCFF107BIJ/,/files/ENCFF269UBD/,/files/ENCFF206UZB/,/files/ENCFF115XXO/,/files/ENCFF344FXR/,/files/ENCFF885UET/,/files/ENCFF284CPF/,/files/ENCFF537ARE/,/files/ENCFF752FSG/,/files/ENCFF875DXE/,/files/ENCFF949QMB/,/files/ENCFF874FJO/,/files/ENCFF037NAN/,/files/ENCFF967NLI/,/files/ENCFF918UFS/,/files/ENCFF770ZGN/,/files/ENCFF026RIM/,/files/ENCFF803UUA/,/files/ENCFF519ESI/,/files/ENCFF897ZTT/,/files/ENCFF856YZS/,/files/ENCFF345MQR/		ENCBS645JEU	1	2		Homo sapiens	embryonic													/replicates/3e902b57-99cf-4279-a3e8-80a742c676d2/				
/experiments/ENCSR475VQD/	ENCSR475VQD	DNase-seq	DNase-seq	tissue				Homo sapiens brain tissue male embryo (72 days) and male embryo (76 days)	brain	GEO:GSE90342,SCREEN-GRCh38:brain_male_embryo_72_days_and_male_embryo_76_days	DNase-seq on 72 day old male human fetal brain tissue	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF002DWJ/,/files/ENCFF002DWM/,/files/ENCFF002DWN/,/files/ENCFF002DWL/,/files/ENCFF002DWO/,/files/ENCFF002DWP/,/files/ENCFF985KHI/,/files/ENCFF002EAW/,/files/ENCFF002EBJ/,/files/ENCFF002EBB/,/files/ENCFF530EKX/,/files/ENCFF847UZC/,/files/ENCFF882PUX/,/files/ENCFF562DME/,/files/ENCFF022AHQ/,/files/ENCFF611KEX/,/files/ENCFF652FXF/,/files/ENCFF997UCQ/,/files/ENCFF587RLR/,/files/ENCFF824NMP/,/files/ENCFF669XRR/,/files/ENCFF999XYV/,/files/ENCFF909SPG/,/files/ENCFF998EHI/,/files/ENCFF660YXI/,/files/ENCFF218ZFS/,/files/ENCFF500GZA/,/files/ENCFF457PWR/,/files/ENCFF185XLV/,/files/ENCFF268DQH/,/files/ENCFF904HGV/,/files/ENCFF476XXT/,/files/ENCFF045XVC/,/files/ENCFF882MNJ/,/files/ENCFF447MDA/,/files/ENCFF920VLT/,/files/ENCFF275LZH/,/files/ENCFF806CHC/,/files/ENCFF259HTZ/,/files/ENCFF075SFZ/,/files/ENCFF575RIT/,/files/ENCFF244JFY/,/files/ENCFF318HIS/,/files/ENCFF904WAI/,/files/ENCFF201VJN/,/files/ENCFF482QNK/,/files/ENCFF659LPO/,/files/ENCFF783MTK/,/files/ENCFF977BGP/,/files/ENCFF359CCG/,/files/ENCFF710TFA/,/files/ENCFF901WIF/,/files/ENCFF573YHC/,/files/ENCFF439XPY/,/files/ENCFF415PZR/,/files/ENCFF008JWJ/,/files/ENCFF451HYJ/,/files/ENCFF673OCO/,/files/ENCFF040RZC/,/files/ENCFF226NHO/,/files/ENCFF836JKO/,/files/ENCFF980FPS/,/files/ENCFF939WRN/,/files/ENCFF577PFB/,/files/ENCFF732KJR/,/files/ENCFF694HNB/,/files/ENCFF326MTD/,/files/ENCFF468SMI/,/files/ENCFF747KOZ/,/files/ENCFF454EIA/,/files/ENCFF122TWP/,/files/ENCFF128BVY/,/files/ENCFF037LUS/,/files/ENCFF034ALN/,/files/ENCFF911LYH/,/files/ENCFF414QPW/,/files/ENCFF593UJO/,/files/ENCFF733HHV/,/files/ENCFF563YVP/,/files/ENCFF699FVE/,/files/ENCFF436NOR/,/files/ENCFF680CLT/,/files/ENCFF808BII/,/files/ENCFF893VIO/,/files/ENCFF727YWH/,/files/ENCFF602GTX/,/files/ENCFF392HRG/,/files/ENCFF118PJP/,/files/ENCFF120FFI/,/files/ENCFF753KRE/,/files/ENCFF404LWH/,/files/ENCFF465FJR/,/files/ENCFF283PBL/,/files/ENCFF566JXF/,/files/ENCFF018HMY/,/files/ENCFF203SII/,/files/ENCFF079SQZ/,/files/ENCFF557ZZG/,/files/ENCFF376ECR/,/files/ENCFF844EYN/,/files/ENCFF267ZZC/,/files/ENCFF197JYS/,/files/ENCFF454BLU/,/files/ENCFF224LZZ/,/files/ENCFF333FSF/,/files/ENCFF333BIF/,/files/ENCFF135AUJ/,/files/ENCFF610IYC/,/files/ENCFF586GWE/,/files/ENCFF441TNQ/,/files/ENCFF696HNO/,/files/ENCFF878NAE/,/files/ENCFF756TPN/,/files/ENCFF388XPR/,/files/ENCFF461AIG/,/files/ENCFF687DHL/,/files/ENCFF235WRY/,/files/ENCFF853ZVC/,/files/ENCFF559RGT/		ENCBS489VFT,ENCBS980LUR	1,2	1,2		Homo sapiens	embryonic	72 days,76 days												/replicates/1e79fd3e-0b4d-48e7-8cd0-bc2cce745562/,/replicates/e5189c6c-1d4d-49ca-b7bd-1dfe8b1ee1d6/,/replicates/66df7bb0-dc3d-4524-ac77-03877fe0fb76/				
/experiments/ENCSR164PQJ/	ENCSR164PQJ	DNase-seq	DNase-seq	tissue				Homo sapiens thymus tissue male embryo (127 days)	thymus	GEO:GSM817172,SCREEN-GRCh38:thymus_male_embryo_127_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF891OQU/,/files/ENCFF903CLO/,/files/ENCFF185GKX/,/files/ENCFF377RPB/,/files/ENCFF221AJA/,/files/ENCFF940TBC/,/files/ENCFF379NUL/,/files/ENCFF443AYJ/,/files/ENCFF921RHS/,/files/ENCFF984RKH/,/files/ENCFF131HLG/,/files/ENCFF102EGK/,/files/ENCFF191ZJD/,/files/ENCFF806QFV/,/files/ENCFF518NCM/,/files/ENCFF939NEZ/,/files/ENCFF608ZRN/,/files/ENCFF292VSU/,/files/ENCFF767MVL/,/files/ENCFF733QZI/,/files/ENCFF402SXQ/,/files/ENCFF178AYH/,/files/ENCFF822OWN/,/files/ENCFF459DTS/,/files/ENCFF243SZY/,/files/ENCFF419YUP/,/files/ENCFF473RFH/,/files/ENCFF072LWO/,/files/ENCFF911BTJ/,/files/ENCFF921GFL/,/files/ENCFF371UYO/,/files/ENCFF652JYR/,/files/ENCFF623GYN/,/files/ENCFF487SUF/,/files/ENCFF427IJY/,/files/ENCFF347QEH/,/files/ENCFF808BBS/,/files/ENCFF027RFE/,/files/ENCFF402SZW/,/files/ENCFF799ZAM/,/files/ENCFF871LSN/,/files/ENCFF067QYN/,/files/ENCFF619BOF/,/files/ENCFF851PFT/,/files/ENCFF868EIE/,/files/ENCFF552IHM/,/files/ENCFF563TJP/,/files/ENCFF011JFY/,/files/ENCFF007IZH/,/files/ENCFF980EWE/,/files/ENCFF122HPZ/,/files/ENCFF516PFP/	/reference-epigenomes/ENCSR920VBY/	ENCBS054CPR	1	3		Homo sapiens	embryonic	127 days												/replicates/3d5c0981-5b44-43cf-b42a-2074ffadbdb9/				
/experiments/ENCSR532CRI/	ENCSR532CRI	DNase-seq	DNase-seq	tissue				Homo sapiens limb tissue embryo (58 days) and embryo (59 days)	limb	GEO:GSE90355		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF030IWJ/,/files/ENCFF876FNY/,/files/ENCFF899CXH/,/files/ENCFF962HUB/,/files/ENCFF691CVP/,/files/ENCFF840QPG/,/files/ENCFF855ZJY/,/files/ENCFF639NHU/,/files/ENCFF598FGB/,/files/ENCFF870AOX/,/files/ENCFF310IUW/,/files/ENCFF812KWI/,/files/ENCFF257XLK/,/files/ENCFF742XUB/,/files/ENCFF334TBL/,/files/ENCFF409NYE/,/files/ENCFF003CCT/,/files/ENCFF594WWS/,/files/ENCFF744PZE/,/files/ENCFF540SBY/,/files/ENCFF852GRK/,/files/ENCFF906SCB/,/files/ENCFF314PJR/,/files/ENCFF551YAW/,/files/ENCFF564UKF/,/files/ENCFF851JBA/,/files/ENCFF941TRF/,/files/ENCFF565ILG/,/files/ENCFF335MVL/,/files/ENCFF623FSQ/,/files/ENCFF654FED/,/files/ENCFF473VWU/,/files/ENCFF111JEE/,/files/ENCFF268JOB/,/files/ENCFF525UGL/,/files/ENCFF965PSU/,/files/ENCFF089RIF/,/files/ENCFF325PWX/,/files/ENCFF682YKZ/,/files/ENCFF010HMO/,/files/ENCFF170JWE/,/files/ENCFF089CNO/,/files/ENCFF377CSO/,/files/ENCFF917IAU/,/files/ENCFF344QUR/,/files/ENCFF889WKB/,/files/ENCFF017PBR/,/files/ENCFF744FYB/,/files/ENCFF301CGY/,/files/ENCFF067JDQ/,/files/ENCFF149RNR/,/files/ENCFF404GGS/,/files/ENCFF422IZF/,/files/ENCFF110PFC/,/files/ENCFF085GWH/,/files/ENCFF888AOZ/,/files/ENCFF027ZAA/,/files/ENCFF048ZFY/,/files/ENCFF921ZUP/,/files/ENCFF056UNS/,/files/ENCFF757WSE/,/files/ENCFF371ZLX/,/files/ENCFF850IPE/,/files/ENCFF135BMZ/,/files/ENCFF935ZDP/,/files/ENCFF177KBZ/,/files/ENCFF563KIH/,/files/ENCFF168APO/,/files/ENCFF344WFB/,/files/ENCFF452THL/,/files/ENCFF828YUQ/,/files/ENCFF725JMI/,/files/ENCFF487XDH/,/files/ENCFF958PPG/,/files/ENCFF559IQW/,/files/ENCFF370IMS/,/files/ENCFF104SSS/,/files/ENCFF155IOF/,/files/ENCFF173VSW/,/files/ENCFF746TYL/,/files/ENCFF596WFC/,/files/ENCFF034GHH/,/files/ENCFF900BSK/,/files/ENCFF859HBA/,/files/ENCFF849PMD/,/files/ENCFF014EGK/,/files/ENCFF856QRZ/,/files/ENCFF467ICE/,/files/ENCFF971RWR/,/files/ENCFF082MIF/,/files/ENCFF650CUB/,/files/ENCFF036KGR/,/files/ENCFF526JUY/,/files/ENCFF787ABU/,/files/ENCFF442ZSM/,/files/ENCFF599VEX/		ENCBS872QKU,ENCBS301NVB	1,2	1		Homo sapiens	embryonic	58 days,59 days												/replicates/3af37677-8c8f-44d5-a309-b47b7b7d0cf0/,/replicates/1f677f5d-60d4-4fd1-9117-dfe778b88640/				
/experiments/ENCSR608AHQ/	ENCSR608AHQ	DNase-seq	DNase-seq	tissue				Homo sapiens stomach tissue male embryo (127 days)	stomach	GEO:GSM817173,SCREEN-GRCh38:stomach_male_embryo_127_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF579TBM/,/files/ENCFF631ZLV/,/files/ENCFF709TJW/,/files/ENCFF131ZXM/,/files/ENCFF368TMC/,/files/ENCFF272HDP/,/files/ENCFF193NNP/,/files/ENCFF877XCF/,/files/ENCFF072OBF/,/files/ENCFF034HIL/,/files/ENCFF658MJP/,/files/ENCFF780HTB/,/files/ENCFF491MFA/,/files/ENCFF426THC/,/files/ENCFF718MLB/,/files/ENCFF135RGN/,/files/ENCFF088TXE/,/files/ENCFF883FMW/,/files/ENCFF985UXU/,/files/ENCFF845IRV/,/files/ENCFF468QZU/,/files/ENCFF268EQX/,/files/ENCFF803IZB/,/files/ENCFF687UWT/,/files/ENCFF684CZF/,/files/ENCFF918AAK/,/files/ENCFF725SJL/,/files/ENCFF735AVD/,/files/ENCFF847JTV/,/files/ENCFF380HEQ/,/files/ENCFF683RQF/,/files/ENCFF186DCB/,/files/ENCFF581JYZ/,/files/ENCFF790KHV/,/files/ENCFF666CHE/,/files/ENCFF489LQT/,/files/ENCFF753CTK/,/files/ENCFF063QAZ/,/files/ENCFF065WZW/,/files/ENCFF023CJO/,/files/ENCFF037FRG/,/files/ENCFF857MFE/,/files/ENCFF647VUN/,/files/ENCFF126JAT/,/files/ENCFF062XZJ/,/files/ENCFF181QIP/,/files/ENCFF735HYZ/,/files/ENCFF655BJW/,/files/ENCFF845UPM/,/files/ENCFF256TET/,/files/ENCFF348CTO/,/files/ENCFF776XPV/,/files/ENCFF581BAU/,/files/ENCFF219RIL/,/files/ENCFF843COV/,/files/ENCFF245UNT/,/files/ENCFF894SPL/	/reference-epigenomes/ENCSR400ILZ/	ENCBS159PIU	1	8		Homo sapiens	embryonic	127 days												/replicates/7943a49e-0083-4fe1-9e92-6f5336e26911/				
/experiments/ENCSR683YLO/	ENCSR683YLO	DNase-seq	DNase-seq	tissue				Homo sapiens stomach tissue female embryo (96 days)	stomach	SCREEN-GRCh38:stomach_female_embryo_96_days_donor_ENCDO613NXA,GEO:GSM1024606		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF108NRI/,/files/ENCFF020PGJ/,/files/ENCFF227HYU/,/files/ENCFF298USC/,/files/ENCFF972ZZB/,/files/ENCFF070TUN/,/files/ENCFF506LZG/,/files/ENCFF360CCE/,/files/ENCFF519BPB/,/files/ENCFF179XHV/,/files/ENCFF451KWR/,/files/ENCFF898RJJ/,/files/ENCFF540LVK/,/files/ENCFF465OJN/,/files/ENCFF878DOU/,/files/ENCFF752JWL/,/files/ENCFF653EPV/,/files/ENCFF282KJN/,/files/ENCFF312ZGX/,/files/ENCFF069HXE/,/files/ENCFF514ABC/,/files/ENCFF723KJX/,/files/ENCFF413QQX/,/files/ENCFF775IGW/,/files/ENCFF244EYZ/,/files/ENCFF827CLR/,/files/ENCFF647QZD/,/files/ENCFF783SLY/,/files/ENCFF156HJF/,/files/ENCFF299XMV/,/files/ENCFF789ART/,/files/ENCFF999WJD/,/files/ENCFF314CQA/,/files/ENCFF682URN/,/files/ENCFF369YZL/,/files/ENCFF832ZJL/,/files/ENCFF844PZI/,/files/ENCFF111JIP/,/files/ENCFF312BKC/,/files/ENCFF781JWJ/,/files/ENCFF906UMW/,/files/ENCFF291TOQ/,/files/ENCFF765LVX/,/files/ENCFF620LNU/,/files/ENCFF827PXJ/,/files/ENCFF644HYC/,/files/ENCFF796EIC/,/files/ENCFF014USU/,/files/ENCFF199PUS/,/files/ENCFF633ERG/		ENCBS307IZJ	1	6		Homo sapiens	embryonic	96 days												/replicates/8dddfe5c-7455-44ba-979c-2ebe86ade2d4/				
/experiments/ENCSR820XRX/	ENCSR820XRX	DNase-seq	DNase-seq	tissue				Homo sapiens brain tissue female embryo (105 days)	brain	SCREEN-GRCh38:brain_female_embryo_105_days,GEO:GSM1027328		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF663FOB/,/files/ENCFF431YMA/,/files/ENCFF693LCL/,/files/ENCFF303FTF/,/files/ENCFF601PLZ/,/files/ENCFF552OOD/,/files/ENCFF046LBO/,/files/ENCFF530CGM/,/files/ENCFF953KAU/,/files/ENCFF076ICB/,/files/ENCFF587MSJ/,/files/ENCFF829USQ/,/files/ENCFF927RVI/,/files/ENCFF598NGG/,/files/ENCFF678LAX/,/files/ENCFF343KQV/,/files/ENCFF974ANJ/,/files/ENCFF059RSQ/,/files/ENCFF205BHS/,/files/ENCFF820TAI/,/files/ENCFF619DJV/,/files/ENCFF801EZX/,/files/ENCFF985KMT/,/files/ENCFF806SOU/,/files/ENCFF424HKL/,/files/ENCFF643ARA/,/files/ENCFF766HFK/,/files/ENCFF464BPU/,/files/ENCFF476GUV/,/files/ENCFF339FVW/,/files/ENCFF121KJE/,/files/ENCFF848SVJ/,/files/ENCFF763AYU/,/files/ENCFF254WOO/,/files/ENCFF585TGK/,/files/ENCFF202VRW/,/files/ENCFF344ENL/,/files/ENCFF864ZOW/,/files/ENCFF741XZJ/,/files/ENCFF200IBH/,/files/ENCFF852OBA/,/files/ENCFF045MMW/,/files/ENCFF975ZSN/,/files/ENCFF039NQT/,/files/ENCFF620DWN/,/files/ENCFF322EWZ/,/files/ENCFF799BIZ/,/files/ENCFF935IHO/,/files/ENCFF014KIO/,/files/ENCFF693WMX/		ENCBS973YEN	1	2		Homo sapiens	embryonic	105 days												/replicates/d51abf10-04d7-4b4e-b357-8a40f82b32f8/				
/experiments/ENCSR259GYP/	ENCSR259GYP	DNase-seq	DNase-seq	tissue				Homo sapiens adrenal gland tissue female adult (51 years)	adrenal gland	GEO:GSE170058		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF159MMX/,/files/ENCFF584UUX/,/files/ENCFF538BVR/,/files/ENCFF820EVO/,/files/ENCFF415KJZ/,/files/ENCFF693WYZ/,/files/ENCFF210NGP/,/files/ENCFF882XQL/,/files/ENCFF521SSC/,/files/ENCFF664XZJ/,/files/ENCFF146QOZ/,/files/ENCFF955SOE/,/files/ENCFF647DDQ/,/files/ENCFF875LGN/,/files/ENCFF551WMA/,/files/ENCFF335CNN/,/files/ENCFF270YAV/,/files/ENCFF111KXY/,/files/ENCFF937XYM/,/files/ENCFF558JPT/,/files/ENCFF719IIC/,/files/ENCFF457ZNZ/,/files/ENCFF918HUQ/,/files/ENCFF948UBJ/	/reference-epigenomes/ENCSR061UCF/,/experiment-series/ENCSR852ATH/	ENCBS548ULT	1	1		Homo sapiens	adult	51 years												/replicates/9554b65e-c022-4da2-ac47-3cd020b79a99/				
/experiments/ENCSR163PKT/	ENCSR163PKT	DNase-seq	DNase-seq	tissue				Homo sapiens stomach tissue male adult (54 years)	stomach	GEO:GSE172891		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF278NCS/,/files/ENCFF206LGO/,/files/ENCFF988ZPF/,/files/ENCFF278DYC/,/files/ENCFF942QZX/,/files/ENCFF850LKT/,/files/ENCFF707NHR/,/files/ENCFF229RBJ/,/files/ENCFF872KOO/,/files/ENCFF706SGN/,/files/ENCFF428YEZ/,/files/ENCFF203YUF/,/files/ENCFF719TBP/,/files/ENCFF381MWP/,/files/ENCFF882XTE/,/files/ENCFF863RWY/,/files/ENCFF620MUD/,/files/ENCFF470ODC/,/files/ENCFF030IXL/,/files/ENCFF842BWI/,/files/ENCFF133VQH/,/files/ENCFF055FBZ/,/files/ENCFF767MRW/,/files/ENCFF288HWP/,/files/ENCFF621XOE/,/files/ENCFF737LRX/,/files/ENCFF184XKI/,/files/ENCFF637BPM/,/files/ENCFF052HMG/,/files/ENCFF489WIR/,/files/ENCFF750RAU/,/files/ENCFF772FKA/,/files/ENCFF524POM/,/files/ENCFF146HMG/,/files/ENCFF235VPI/,/files/ENCFF288CWD/,/files/ENCFF164EEU/,/files/ENCFF004QZJ/,/files/ENCFF039RZH/,/files/ENCFF889SAK/,/files/ENCFF664JAX/,/files/ENCFF600VQT/	/reference-epigenomes/ENCSR135MTK/	ENCBS294WHX	1	1		Homo sapiens	adult	54 years												/replicates/1f65454b-4c01-4718-a52d-585159452100/				
/experiments/ENCSR118WIQ/	ENCSR118WIQ	DNase-seq	DNase-seq	tissue				Homo sapiens brain tissue embryo (112 days)	brain	SCREEN-GRCh38:brain_embryo_112_days,GEO:GSM665804		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF606CQS/,/files/ENCFF371UOL/,/files/ENCFF301ARM/,/files/ENCFF110DGI/,/files/ENCFF507BDX/,/files/ENCFF271AQT/,/files/ENCFF046UTH/,/files/ENCFF722OVO/,/files/ENCFF369TYM/,/files/ENCFF018IHM/,/files/ENCFF297ZRF/,/files/ENCFF258YQQ/,/files/ENCFF114GHY/,/files/ENCFF009CIV/,/files/ENCFF702MIF/,/files/ENCFF746BBB/,/files/ENCFF655NBF/,/files/ENCFF306WLL/,/files/ENCFF040NNH/,/files/ENCFF877JVO/,/files/ENCFF671AII/,/files/ENCFF698LRC/,/files/ENCFF495ZMN/,/files/ENCFF289GWG/,/files/ENCFF067PJM/,/files/ENCFF657KLL/,/files/ENCFF903NZM/,/files/ENCFF037SOW/,/files/ENCFF772JAK/,/files/ENCFF315GQV/,/files/ENCFF130SYH/,/files/ENCFF542NTO/,/files/ENCFF573FYG/,/files/ENCFF316RVB/,/files/ENCFF900TMY/,/files/ENCFF958SBB/,/files/ENCFF188NEB/,/files/ENCFF614GHM/,/files/ENCFF650ZIP/,/files/ENCFF537EPU/,/files/ENCFF546VAB/,/files/ENCFF543KAS/,/files/ENCFF802SKX/,/files/ENCFF765WWV/,/files/ENCFF198QIC/,/files/ENCFF828DSX/,/files/ENCFF050AVQ/,/files/ENCFF148XZW/,/files/ENCFF292UBX/,/files/ENCFF089PZB/		ENCBS733PYV	1	2		Homo sapiens	embryonic	112 days												/replicates/9c2275f7-441a-4ccb-b084-acf91487a89e/				
/experiments/ENCSR365NDK/	ENCSR365NDK	DNase-seq	DNase-seq	tissue				Homo sapiens ovary tissue female adult (51 years)	ovary	GEO:GSE170619		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF336CEG/,/files/ENCFF462WPC/,/files/ENCFF234YEI/,/files/ENCFF288HXH/,/files/ENCFF671AEY/,/files/ENCFF094EPV/,/files/ENCFF492NLF/,/files/ENCFF686OPU/,/files/ENCFF646SQE/,/files/ENCFF274JBR/,/files/ENCFF442RVC/,/files/ENCFF911XHK/,/files/ENCFF613NRE/,/files/ENCFF609SZH/,/files/ENCFF812HPZ/,/files/ENCFF332IHS/,/files/ENCFF984UGG/,/files/ENCFF434WWH/,/files/ENCFF197ZRI/,/files/ENCFF887BVC/,/files/ENCFF456CHU/,/files/ENCFF158YTV/,/files/ENCFF391JIW/,/files/ENCFF141VXI/	/experiment-series/ENCSR688GZJ/	ENCBS279OPH	1	1		Homo sapiens	adult	51 years												/replicates/9be41a9c-2be7-49d6-8c4f-02cb43c43ae7/				
/experiments/ENCSR420RWU/	ENCSR420RWU	DNase-seq	DNase-seq	tissue				Homo sapiens brain tissue male embryo (105 days)	brain	GEO:GSE169911		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF021ZDN/,/files/ENCFF847OSG/,/files/ENCFF255UMI/,/files/ENCFF145KOL/,/files/ENCFF297BDM/,/files/ENCFF798GHR/,/files/ENCFF117OYB/,/files/ENCFF790QKJ/,/files/ENCFF734GYB/,/files/ENCFF002DYD/,/files/ENCFF002DYE/,/files/ENCFF847ESH/,/files/ENCFF936POI/,/files/ENCFF729AXB/,/files/ENCFF256LUC/,/files/ENCFF501IRE/,/files/ENCFF947HEA/,/files/ENCFF420FYX/,/files/ENCFF379DFQ/,/files/ENCFF201YIU/,/files/ENCFF019NIR/,/files/ENCFF348SAC/,/files/ENCFF714QMK/,/files/ENCFF597WOH/,/files/ENCFF014XWT/,/files/ENCFF409PTH/,/files/ENCFF100LIN/,/files/ENCFF229HTZ/,/files/ENCFF149UIY/,/files/ENCFF063NZI/		ENCBS493ZWQ	1	1		Homo sapiens	embryonic	105 days												/replicates/91b2c708-bda6-4cc1-8b4c-9247c46fe5db/				
/experiments/ENCSR522FGG/	ENCSR522FGG	DNase-seq	DNase-seq	tissue				Homo sapiens stomach tissue male embryo (108 days)	stomach	GEO:GSM701498		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF494TKN/,/files/ENCFF978BDY/,/files/ENCFF523INF/,/files/ENCFF599HJH/,/files/ENCFF275PVK/,/files/ENCFF874QFS/,/files/ENCFF371XBL/,/files/ENCFF122TCQ/,/files/ENCFF859DWA/,/files/ENCFF018DCL/,/files/ENCFF705IUB/,/files/ENCFF957QCQ/,/files/ENCFF779NAH/,/files/ENCFF299VXD/,/files/ENCFF714ORH/,/files/ENCFF854WWV/,/files/ENCFF504NLI/,/files/ENCFF723XAE/,/files/ENCFF200HLO/,/files/ENCFF670JBM/,/files/ENCFF389HEA/,/files/ENCFF466ZAV/,/files/ENCFF842NHE/,/files/ENCFF563ATU/,/files/ENCFF704TDP/,/files/ENCFF450EHI/,/files/ENCFF732DGY/,/files/ENCFF737MBR/,/files/ENCFF622ZAS/,/files/ENCFF181CCL/,/files/ENCFF801MAX/,/files/ENCFF085BXU/,/files/ENCFF220HPV/,/files/ENCFF608IEP/,/files/ENCFF080NAO/,/files/ENCFF679LKU/,/files/ENCFF635UZK/,/files/ENCFF850NKJ/,/files/ENCFF371BEU/,/files/ENCFF464VFT/,/files/ENCFF780RQI/,/files/ENCFF169EDY/,/files/ENCFF470VIU/,/files/ENCFF034KES/,/files/ENCFF672VPZ/,/files/ENCFF078OQS/,/files/ENCFF799VNT/,/files/ENCFF450GYJ/,/files/ENCFF741ZMZ/	/reference-epigenomes/ENCSR400ILZ/	ENCBS775CKN	1	1		Homo sapiens	embryonic	108 days												/replicates/c2530604-3935-4c96-b0d7-e85f515faff4/				
